UID,Title,Authors,Year,Venue,DOI,Abstract,Keywords,Document_Type,Scopus,ScienceDirect,Elicit,Query_Hits,Master_ID,Evidence_Level,Screening_Decision,Exclusion_Code,Exclusion_Reason,Stock_Evidence,Prediction_Evidence,AI_Evidence,NonTarget_Evidence
doi:10.1016/j.ifacol.2025.09.025,Evaluating intermittent demand forecasting techniques for spare part supply chains,Niroopan Paranthaman and H. Niles Perera and Nimantha T. Thalagala and Dilina Kosgoda,2025,IFAC-PapersOnLine,10.1016/j.ifacol.2025.09.025,"Effective forecasting of intermittent demand is critical for optimizing spare part inventory management due to its sporadic and erratic nature. This study assesses and compares various forecasting methods tailored for such demand patterns, including Croston’s method, exponential smoothing, ARIMA, neural networks, Facebook Prophet, Syntetos-Boylan Approximation, and moving average models. Historical demand data from a real-world supply chain is analyzed to evaluate accuracy and bias, identifying the most suitable model for practical applications. The findings provide valuable insights for improving inventory planning, minimizing costs, and enhancing supply chain efficiency, contributing to both academic knowledge and practical advancements in spare part management.","Intermittent demand, Spare parts supply chain, Forecasting techniques, Inventory management",Article,No,Yes,No,SD01,M-0919,Abstract available,Exclude,E06,Non-financial time-series forecasting / no stock-equity context,,forecasting,,
doi:10.1016/j.ifacol.2025.09.356,Neural Network-Driven Big Data Analytics for Marine Fish Price Forecasting,Thisuri Athapattu and Amila Thibbotuwawa and Achala Hasini Perera and Izabela Nielsen,2025,IFAC-PapersOnLine,10.1016/j.ifacol.2025.09.356,"Fish is the main source of animal protein in Sri Lanka, and hence any challenges in the fish supply chain will impact the socio-economic development of the country. Therefore, fish price forecasting plays an important role in establishing a fish market and ensuring food security in the country. However, the traditional forecasting approaches used to predict the fish prices in Sri Lanka were not able to predict the prices with reasonable accuracy due to the complexity and uncertainty of the fish market. Therefore, this study aims firstly to develop a neural network (NN) driven big data analysis approach to forecasting the marine fish price in Sri Lanka and secondly to identify if machine learning (ML) approaches are able to capture hidden factors of fish price fluctuations in the country effectively than traditional methods failed to capture. Three different NN approaches, Long Short-Term Memory (LSTM), Multilayer Perceptron (MLP), and Convolutional Neural Network (CNN) were used to forecast the fish prices using the historical marine fish data from 2016 to 2024. Results show that LSTM performs better than MLP and CNN in fish price forecasting and it also performs better than existing ARIMA model.","Neural Networks, Price Forecasting, Artificial Intelligence, Big Data Analytics, Supply Chain",Article,No,Yes,No,SD01; SD04,M-0920,Abstract available,Exclude,E13,AI/ML forecasting present but direct stock/equity relevance not established,,forecast; forecasting; predict,artificial intelligence; cnn; convolutional; lstm; machine learning; mlp; neural network,
doi:10.1016/j.ijbiomac.2025.142385,Enzyme evolution and antioxidant defense in salt-stressed Kunthali rice: A pathway to sustainable biocatalytic solutions for crop improvement,Jayanthi Balakrishnan and Manoj Srinivas Ravi and Jothi Ganesan and Hariharan Mohan and Saurav Dixit and Subhav Singh and Ravishankar Palanisamy and Ponnurengam Malliappan Sivakumar and Ramalingam Karthik Raja,2025,International Journal of Biological Macromolecules,10.1016/j.ijbiomac.2025.142385,"Kunthali (KTL), an indigenous rice variety from Tamil Nadu, India, was tested for its salt-tolerant capacity compared to commercial rice variety, IR64. Present study uncovered that KTL had a more effective response to salinity stress stimulus, as this cultivar uses reactive oxygen species scavenging mechanism through antioxidative enzymes like Superoxide dismutase, Catalase and Peroxidase. While KTL had lower levels of these enzymes compared to IR64, showed better modulation of total chlorophyll, carotenoids, anthocyanin, hydrogen peroxide, ascorbic acid, malondialdehyde, and proline contents also showed significant (p < 0.05) moderation upon salinity stress. In KTL, there was a significant correlation between the levels of H2O2 and antioxidant enzymes activity, which was not observed inIR64. Morphological, functional and biochemical investigations unveiled KTL as a promising candidate for salt-tolerance in TN, India. Advanced analysis using deep and machine learning techniques was used to analyze and predict the features essential for sustaining the salinity stress condition in rice. Principal component analysis and factor loadings provided a better understanding of salt-tolerant rice variables and placed apart the salt-sensitive rice. Correlation and regression charts gave a clear variable relationship between salt-tolerant and separated salt-sensitive rice. Comparatively, deep neural networks (DNN) predicted better features and models than machine learning techniques.","Deep neural networks, Biochemical parameters, Principal component analysis (PCA)",Article,No,Yes,No,SD01,M-0925,Abstract available,Exclude,E13,AI/ML forecasting present but direct stock/equity relevance not established,,predict,deep neural; machine learning,
doi:10.1016/j.ijforecast.2022.11.007,Forecasting stock market volatility with regime-switching GARCH-MIDAS: The role of geopolitical risks,Segnon M.; Gupta R.; Wilfling B.,2024,International Journal of Forecasting,10.1016/j.ijforecast.2022.11.007,"We investigate the role of geopolitical risks in forecasting stock market volatility at monthly horizons within a robust autoregressive Markov-switching GARCH mixed-data-sampling (AR-MSGARCH-MIDAS) framework. Our approach accounts for structural breaks through regime switching and allows us to disentangle short- and long-run volatility components. We conduct an empirical out-of-sample forecasting analysis using (i) daily Dow Jones Industrial Average returns, and (ii) monthly sampled geopolitical risks and macroeconomic variables over a time span of 122 years. We find that the impact of geopolitical risks as explanatory variables for stock market volatility forecasts at monthly horizons hinges crucially on the specific prediction model chosen by the forecaster. After capturing the non-stationarities in the data via an MSGARCH framework, we do not find significant forecast accuracy improvements through the inclusion of geopolitical risk indices. © 2022 International Institute of Forecasters",EPA tests; Geopolitical risks; Markov-switching GARCH-MIDAS; Model confidence sets; Volatility forecasts,Article,Yes,No,No,SC06,M-0926,Abstract available,Exclude,E08,Pure econometric/statistical forecasting without AI/ML/DL,dow jones; stock market,forecast; forecasting; prediction,,
doi:10.1016/j.ijforecast.2023.05.008,Daily growth at risk: Financial or real drivers? The answer is not always the same,Chuliá H.; Garrón I.; Uribe J.M.,2024,International Journal of Forecasting,10.1016/j.ijforecast.2023.05.008,"We propose a daily growth-at-risk (GaR) approach based on high-frequency financial and real indicators for monitoring downside risks in the US economy. We show that the relative importance of these indicators in terms of their forecasting power is time varying. Indeed, the optimal forecasting weights of our variables differed clearly between the Global Financial Crisis and the recent Covid-19 crisis, reflecting the dissimilar nature of these two events. We introduce LASSO, elastic net, and adaptive sparse group LASSO into the family of mixed data sampling models used to estimate GaR and show how they outperform previous candidates explored in the literature. Moreover, equity market volatility, credit spreads, and the Aruoba–Diebold–Scotti business conditions index are found to be relevant indicators for nowcasting economic activity, especially during episodes of crisis. Overall, our results show that daily information about both real and financial variables is key for producing accurate point and tail-risk nowcasts of economic activity. © 2023 The Author(s)",Forecasting; Machine learning; Quantiles; Value at risk; Vulnerable growth,Article,Yes,No,No,SC01,M-0927,Abstract available,Exclude,E12,Stock-market study focuses on volatility/risk rather than an eligible price/return/direction/trend forecasting target.,equity market,forecasting,machine learning,value at risk
doi:10.1016/j.ijforecast.2024.01.002,Network log-ARCH models for forecasting stock market volatility,Mattera R.; Otto P.,2024,International Journal of Forecasting,10.1016/j.ijforecast.2024.01.002,"This paper presents a dynamic network autoregressive conditional heteroscedasticity (ARCH) model suitable for high-dimensional cases where multivariate ARCH models are typically no longer applicable. We adopt the theoretical foundations from spatiotemporal statistics and transfer the dynamic ARCH model processes to networks. The model integrates temporally lagged volatility and information from adjacent nodes, which may instantaneously spill across the entire network. The model is used to forecast volatility in the US stock market, and the edges are determined based on various distance and correlation measures between the time series. The performance of alternative network definitions is compared with independent univariate log-ARCH models in terms of out-of-sample prediction accuracy. The results indicate that more accurate forecasts are obtained with network-based models and that accuracy can be improved by combining the forecasts of different network definitions. We emphasise the significance for practitioners to integrate network structure information when developing volatility forecasts. © 2024 The Author(s)",ARCH models; Financial networks; Network processes; Risk prediction; Spatial econometrics; Stock market volatility,Article,Yes,No,No,SC06,M-0930,Abstract available,Exclude,E12,Stock-market study focuses on volatility/risk rather than an eligible price/return/direction/trend forecasting target.,stock market,forecast; forecasting; prediction,,forecast volatility
doi:10.1016/j.ijforecast.2024.09.002,Forecasting realized volatility with spillover effects: Perspectives from graph neural networks,Chao Zhang and Xingyue Pu and Mihai Cucuringu and Xiaowen Dong,2025,International Journal of Forecasting,10.1016/j.ijforecast.2024.09.002,"We present a novel nonparametric methodology for modeling and forecasting multivariate realized volatilities using customized graph neural networks to incorporate spillover effects across stocks. The proposed model offers the benefits of incorporating spillover effects from multi-hop neighbors, capturing nonlinear relationships, and flexible training with different loss functions. The empirical findings suggest that incorporating spillover effects from multi-hop neighbors alone does not yield a clear advantage in terms of predictive accuracy. Furthermore, modeling nonlinear spillover effects enhances the forecasting accuracy of realized volatilities, particularly for short-term horizons of up to one week. More importantly, our results consistently indicate that training with the quasi-likelihood loss leads to substantial improvements in model performance compared to the commonly used mean squared error, primarily due to its superior handling of heteroskedasticity. A comprehensive series of empirical evaluations in alternative settings confirm the robustness of our results.","Graph neural network, Realized volatility, Spillover effect, Quasi-likelihood, Nonlinearity",Article,No,Yes,No,SD01,M-0931,Abstract available,Exclude,E13,AI/ML forecasting present but direct stock/equity relevance not established,,forecasting,graph neural; neural network,
doi:10.1016/j.ijforecast.2025.01.007,Disaggregating VIX,Degiannakis S.; Kafousaki E.,2025,International Journal of Forecasting,10.1016/j.ijforecast.2025.01.007,"The present study highlights the economic profits of markets’ participants, accumulated from the disaggregated forecasts of the stock market's implied volatility, generated from an ensemble modelling architecture. We incorporate six decomposition techniques, namely, the EMD, the EEMD, the SSA, the HVD, the EWT and the VMD and four different model frameworks that of AR, HAR, HW and LSTM, which are tested against a trading strategy. We diverge from quantifying forecast accuracy solely on statistical loss functions and report the cumulative returns of short or long exposure on roll adjusted VIX futures. The findings show that decomposing a time series into its intrinsic modes prior to modelling and forecasting, can result in generating forecast gains that are translated into improved profits for trading horizons of 1 to 22 days ahead. Important trading implications are drawn from these results. © 2025 International Institute of Forecasters",Decomposition techniques; Ensemble learning; Implied volatility forecasting; Objective-based evaluation criteria; VIX futures,Article,Yes,No,No,SC01,M-0934,Abstract available,Exclude,E05,Trading/RL strategy without an explicit eligible stock forecasting task,stock market,forecast; forecasting,ensemble learning; lstm,volatility forecasting
doi:10.1016/j.ijforecast.2026.06.002,Visualizing technical analysis,Yi R.; Wang J.,2026,International Journal of Forecasting,10.1016/j.ijforecast.2026.06.002,"We devise an innovative technical analysis strategy that leverages combinations of technical indicators and machine learning techniques. Our models use image representations generated by visualizing the time-series data of individual stocks over a specific period to identify price patterns. To avoid data snooping, we carefully curtail the size of our training sets and shuffle the sample sets between models. Our approach yields highly reliable and impactful predictions on the U.S. stock market from January 1992 to December 2022 compared to multiple benchmarks, including momentum and reversal, traditional technical trading rules, industrial portfolios, and the Fama–French five-factor model. Using the GradCAM method, we visualize the attention maps of model predictions, providing strong interpretability to our approach of technical analysis. © 2026 The Author(s).",Machine learning; Predictability; Technical analysis; U.S. stock market; Visualization,Article,Yes,No,No,SC01; SC05,M-0936,Abstract available,Exclude,E12,Stock-market topic but no eligible price/return/direction/trend forecasting task,stock market,,attention; machine learning,
doi:10.1016/j.ijhm.2024.103750,Do topic and sentiment matter? Predictive power of online reviews for hotel demand forecasting,Doris Chenguang Wu and Shiteng Zhong and Haiyan Song and Ji Wu,2024,International Journal of Hospitality Management,10.1016/j.ijhm.2024.103750,"Studies integrating textual data for forecasting have mainly focused on the overall sentiment reflected in text. Yet textual data convey various types of information, such as review topics, that can be beneficial when forecasting hotel demand. This study aims to combine topic modeling and sentiment analysis to improve forecasting performance of hotel demand. Specifically, the latent Dirichlet allocation (LDA) topic modeling technique and the long short-term memory (LSTM) model are employed to construct topic-based sentiment indices. The autoregressive integrated moving average (ARIMA) with explanatory variable–type models and mixed data sampling (MIDAS) models are adopted for the evaluation of predictive power. Results reveal that MIDAS forecasting with topic–sentiment and COVID-19 variables generates most accurate forecasts. The findings contextualize the application of online textual big data in hotel demand forecasting research. Hotel management can utilize these online data for short-term forecasting to facilitate crowd management and respond more effectively to unforeseen public health events.","Hotel demand forecasting, Online review text, LDA topic modeling, Sentiment analysis, MIDAS model",Article,No,Yes,No,SD01,M-0937,Abstract available,Exclude,E13,AI/ML forecasting present but direct stock/equity relevance not established,,forecasting,lstm,
doi:10.1016/j.ijleo.2025.172663,Evaluating short term financial marketing bitcoin prediction: A comparative analysis of large-kernel attention graph convolutional networks across various prediction horizon,Mohideen AbdulKader M and Sudhansu Sekhar Nanda and K. Sampath and D. Barani,2026,Optik,10.1016/j.ijleo.2025.172663,"One of the most popular investment assets nowadays is Bitcoin. The financial market volatility of bitcoin's price has drawn the attention of researchers and investors alike to the ways in which its price fluctuates. The paper proposes an evaluation of Short Term Financial Marketing Bitcoin Prediction: A Comparative Analysis of Large-Kernel Attention Graph Convolutional Networks across Various Prediction Horizons (BP-ST-LAGCN-NOA) for short-term Bitcoin market prediction. Then, pre-processed data are fed to the Large-kernel Attention Graph Convolutional Network (LAGCN) to effectively predict the bitcoin market in the short term. LAGCN does not express adaptive optimization strategies to determine optimal factors to effectively predict the Bitcoin market. Hence, the Nutcracker Optimization Algorithm (NOA) is employed to optimize the weight parameter of the Large-kernel Attention Graph Convolutional Network to predict the bitcoin market. Then the proposed BP-ST-LAGCN-NOA is implemented in Python, and the performance metrics like Accuracy, Precision, Recall, Specificity, F1-score, and ROC are analysed. The BP-ST-LAGCN-NOA model achieves 99.64 % accuracy, 99.21 % precision, 99.18 % recall, 98.14 % F1-Score and 98.47 % specificity, outperforming all baseline methods. The BP-ST-LAGCN-NOA model demonstrates superior accuracy and robustness in short-term Bitcoin market prediction, outperforming existing machine learning (ML) and deep learning (DL) approaches.","Bitcoin, Confidence partitioning sampling filter, Large-kernel attention graph convolutional network, Nutcracker optimization algorithm, Short term bitcoin market prediction",Article,No,Yes,No,SD01; SD02; SD05,M-0939,Abstract available,Exclude,E01,Cryptocurrency/digital-asset forecasting without stock/equity forecasting,,predict; prediction,attention; convolutional; deep learning; machine learning,bitcoin
doi:10.1016/j.ijmedinf.2024.105565,Evaluating the effectiveness of a sliding window technique in machine learning models for mortality prediction in ICU cardiac arrest patients,Lihi Danay and Roni Ramon-Gonen and Maria Gorodetski and David G. Schwartz,2024,International Journal of Medical Informatics,10.1016/j.ijmedinf.2024.105565,"Extensive research has been devoted to predicting ICU mortality, to assist clinical teams managing critical patients. Electronic health records (EHR) contain both static and dynamic medical data, with the latter accumulating during ICU stays. Existing models often rely on a fixed time window (e.g., first 24 h) for prediction, potentially missing vital post-24-hour data. The present study aims to improve mortality prediction for ICU patients following Cardiac Arrest (CA) using a dynamic sliding window approach that accommodates evolving data characteristics. Our cohort included 2331 CA patients, of whom 684 died in the ICU and 1647 survived. Applying the sliding window technique, we created six different time windows and used each separately for model training and validation. We compared our results to a baseline accumulative window. The different time windows created by the sliding window technique differed in their prediction performance and outperformed the baseline 24-hour window significantly. The XGBoost model outperformed all other models, with the 30–42 h time window achieving the best results (AUC = 0.8, accuracy = 0.77). Our work shows that the sliding window technique is effective in improving mortality prediction. We demonstrated how important time-window selection is and showed that enhancing it can save time and thus improve mortality prediction. These findings promise to improve the clinical team’s efficiency in prioritizing patients and giving greater attention to higher-risk patients. To conclude, mortality prediction in the ICU can be improved if we consider alternative time windows instead of the 24-hour window, which is currently the most widely accepted among scoring systems today.","Electronic health records, Mortality prediction, Intensive care unit, Machine learning, Sliding window",Article,No,Yes,No,SD01,M-0941,Abstract available,Exclude,E13,AI/ML forecasting present but direct stock/equity relevance not established,,prediction,attention; machine learning; xgboost,
doi:10.1016/j.im.2023.103898,Suspicious trading in nonfungible tokens (NFTs),Imtiaz Sifat and Syed Ahzam Tariq and Denise van Donselaar,2024,Information & Management,10.1016/j.im.2023.103898,"This paper employs a three-pronged approach to examine price patterns in a substantial chunk of trades in nonfungible token (NFT) transactions to identify suspicious trading activities. Tests based on Benford's Law, clustering via Student's t-test, and Pareto–Levy analyses identify nonconformity. This potentially signals manipulation. Reapplying Benford's Law to a subset of 50 highly popular NFTs’ trading volumes, we observe adherence in first and second digits. To ensure robustness, we re-apply a χ2 test and the Mean Absolute Deviation statistic and notice that the principal findings accord with contemporary research on cryptocurrencies and certain asset classes in the traditional financial markets. Our findings constitute further evidence on the Wild Wild West nature of emerging digital asset markets and underscore the need for regulation to prevent market abuse and instill investor confidence.","Finance, NFT, Nonfungible token, Cryptocurrency, Bitcoin, Ethereum, Manipulation, Wash trading, Benford's law",Article,No,Yes,No,SD01; SD03,M-0942,Abstract available,Exclude,E01,Cryptocurrency/digital-asset forecasting without stock/equity forecasting,,,,bitcoin; cryptocurrency; ethereum
doi:10.1016/j.im.2024.103972,The power of prediction with Google searches and social media posts: Retail investor interest and IPO pricing,Ka Wai (Stanley) Choi and Wentao Ma and Shuk Ying Ho and Dickson Wu,2024,Information & Management,10.1016/j.im.2024.103972,"This paper investigates the association between retail investors’ online activity and the pricing of initial public offerings (IPOs). We utilize data from Google Trends and StockTwits to analyze price revision for 901 U.S. IPOs, and find that the online search count, social media post count, and post sentiment are positively associated with IPO pricing. One-standard-deviation increases in these variables correspond to price revision increases of 9.02 %, 50.73 %, and 70.22 %, respectively. Additionally, online search plays a more significant role in influencing IPO price revision when social media discussions about a specific IPO exhibit higher sentiment inequality among participants.","Google search, StockTwits, Initial public offerings, Retail investor interest, Underwriters, Gini indices",Article,No,Yes,No,SD01,M-0944,Abstract available,Exclude,E06,Non-financial time-series forecasting / no stock-equity context,,prediction,,
doi:10.1016/j.inffus.2024.102697,Transformers in biosignal analysis: A review,Ayman Anwar and Yassin Khalifa and James L. Coyle and Ervin Sejdic,2025,Information Fusion,10.1016/j.inffus.2024.102697,"Transformer architectures have become increasingly popular in healthcare applications. Through outstanding performance in natural language processing and superior capability to encode sequences, transformers have influenced researchers from various healthcare domains. Biosignal processing, in particular, has been a main focus in healthcare research to understand and assess complex physiological processes. Since their advent, multiple variants of transformer architectures have been leveraged by numerous studies to classify, analyze, and extract physiological events encoded within biosignals. In this paper, we aim to conduct a comprehensive survey that bridges research endeavors and highlights the most common and state-of-the-art transformer architectures utilized across the various subfields of biosignal analysis. Additionally, we also provide an objective comparison between transformers and similar sequence-specialized neural networks to highlight strengths, weaknesses, and best practices in biosignal analysis. By doing so, we aspire to provide a roadmap for researchers interested in leveraging transformer architectures for biosignal analysis applications.","Transformers, Biosignal processing, Transformer variants, Signals transformers, Multimodal transformers",Article,No,Yes,No,SD01; SD05,M-0950,Abstract available,Exclude,E06,Non-financial time-series forecasting / no stock-equity context,,,transformer,
doi:10.1016/j.inffus.2024.102836,AutoGRN: An adaptive multi-channel graph recurrent joint optimization network with Copula-based dependency modeling for spatio-temporal fusion in electrical power systems,Haoyu Wang and Xihe Qiu and Yujie Xiong and Xiaoyu Tan,2025,Information Fusion,10.1016/j.inffus.2024.102836,"Multi-sensor, multi-source information fusion presents significant challenges in complex real-world applications such as power consumption prediction, where existing methods often have limitations in capturing both spatio-temporal features and fully exploit complex relationships among multi-variate features simultaneously. In real-world scenarios, such as complex electrical power system settings, capturing both correlations is important, as spatio-temporal contains vital geographical information and complex inter-series relationships between features. To address these limitations, we propose AutoGRN for enhancing prediction accuracy and efficiency in multi-source spatio-temporal data fusion, with a focus on complex electrical power system settings. AutoGRN integrates a novel adaptive multi-channel attentive framework with copula-based dependency modeling, combining graph neural diffusion convolution and recurrent optimization. The framework automatically learns spatial features, capturing complex correlations among regions, while a sequence encoder extracts temporal patterns, ensuring the acquisition of time series characteristics such as seasonality and trends. High-dimensional spatio-temporal features are then fused through a specially designed multi-channel recurrent graph neural network, incorporating copula functions to model complex dependencies between variables. Extensive experiments on multiple real-world electricity consumption datasets demonstrate that AutoGRN achieves substantial advantages over state-of-the-art benchmarks in multi-variate prediction tasks, showcasing its potential for applications in various multi-sensor, multi-source fusion scenarios, particularly in complex systems requiring simultaneous analysis of spatial and temporal dynamics with intricate inter-variable dependencies. Code is available at https://github.com/AmbitYuki/AutoGRN.","Spatio-temporal information fusion, Adaptive graph neural networks, Multivariate prediction, Automated spatial feature learning",Article,No,Yes,No,SD01,M-0953,Abstract available,Exclude,E13,AI/ML forecasting present but direct stock/equity relevance not established,,prediction,graph neural; neural network,
doi:10.1016/j.inffus.2025.102973,Multimodal Document Analytics for Banking Process Automation,Christopher Gerling and Stefan Lessmann,2025,Information Fusion,10.1016/j.inffus.2025.102973,"Traditional banks are increasingly challenged by FinTechs, particularly in leveraging advanced technologies to enhance operational efficiency. Our study addresses this by focusing on improving the efficiency of document-intensive business processes in banking. We review the landscape of business documents in the customer banking segment, which often includes text, layout, and visuals, indicating that more than plain NLP is required for effective document analytics and process automation. We evaluate multimodal models that integrate these elements, analyzing the interplay of text, layout, and visual components. Our comparative analysis features multimodal, cross-lingual models such as LayoutXLM and includes comparisons with large language models like GPT-4, contrasting their capabilities with traditional unimodal models like BERT and GPT-3.5. The results confirm that LayoutXLM significantly outperforms both unimodal classifiers and other large multimodal models in processing complex banking documents, leveraging integrated visual and layout cues effectively. Remarkably, with as little as 250 document pages covering 10 different token classes used for fine-tuning, LayoutXLM achieves an F1 score exceeding 75%, demonstrating its efficient few-shot learning capabilities. In our ablation studies, we demonstrate that multimodal systems can achieve significant performance improvements with limited labeled data, effectively managing class imbalance. This enhances their deployment and scalability, highlighting their transformative potential in document-intensive processes. Overall, this paper contributes original empirical evidence on the superior efficiency and effectiveness of layout-aware multimodal models like LayoutXLM, along with practical banking document analytics insights.","OR in banking, Document analytics, Natural language processing, Process automation, Multimodal models, LayoutXLM",Article,No,Yes,No,SD01; SD03,M-0954,Abstract available,Exclude,E06,Non-financial time-series forecasting / no stock-equity context,,,bert,
doi:10.1016/j.inffus.2025.103458,MVFusion-TSC: A multi-view fusion image-based network for time series classification,Chao Lian and Yafeng Kang and Wenjing Li and Dongyu Zhou and Tianang Sun and Xiaoyong Lyu and Yuliang Zhao,2026,Information Fusion,10.1016/j.inffus.2025.103458,"Time series classification (TSC) is a supervised task that aims to categorize time series data into predefined classes by identifying meaningful patterns within their temporal structure. Current methods face numerous challenges in handling time-dependent modeling, capturing long- and short-term relationships, and feature extraction. To address these issues, we propose a time series classification framework, MVFusion-TSC, based on multi-view fusion image representation (MVFI) and a dual-branch feature fusion network (DFFNet). This framework uses the MVFI method to simultaneously encode local texture variations and global structural trends, and uses DFFNet, where one branch focuses on fine-grained local patterns while the other captures holistic temporal structures, effectively revealing and extracting both short- and long-term temporal dependencies. First, MVFI method is employed to convert time series data into multi-view fusion (MVF) images that integrate structural, color, and texture information. This enables the time-varying amplitude features of time-series data to be represented as structural and texture patterns in images, which better capture temporal dependencies and improve the performance of deep learning models. Secondly, DFFNet network is constructed, including a local feature extraction branch, a global feature extraction branch, and a gating fusion module, to achieve the extraction, fusion, and classification of both global and local temporal dependency features. Experiments on 25 benchmark time-series datasets show that the proposed method outperforms the current state-of-the-art methods in key metrics such as accuracy, win rate, and ranking, verifying its effectiveness and advantages in time-series classification tasks. The proposed method can provide a new research perspective for time-series classification, with significant theoretical value and practical application potential.","Time series classification, Signal processing, Deep learning, Feature extraction, Pattern recognition",Article,No,Yes,No,SD01; SD05,M-0955,Abstract available,Exclude,E06,Non-financial time-series forecasting / no stock-equity context,,,deep learning,
doi:10.1016/j.inffus.2026.104367,A generalized rule for combining Gaussian belief functions,Liping Liu,2026,Information Fusion,10.1016/j.inffus.2026.104367,"Knowledge representations using Gaussian belief functions, which extends Dempster-Shafer theory to continuous spaces of hypotheses, involve heterogeneous structures for mass assignments and focal elements. Combination usually entails computationally prohibitive operations like intersecting focal elements, which are hyperplanes, and multiplying and integrating mass assignments, which are Gaussian density functions. Using the matrix sweep transform, Gaussian belief functions may be expressed uniformly as matrices composed of precisions, moments, or a hybrid of both with a natural semantics. However, the resulting combination rule, derived from the direct application of Dempster’s rule, is limited to representations in pure precision form and requires preprocessing transformations for other formats. This paper lifts the restriction by proposing and proving a generalized rule that combines Gaussian belief functions directly in their hybrid matrix representations, provided that information corresponding to common variables are expressed in precision terms. The generalized rule relaxes preprocessing requisites, reduces computational complexity further from O(m3) to O(m2) and yields 76% average real-world computational savings in experiments with thousands of randomly generated belief functions of 3 to 5000 variables and up to 99.9% for some moderate to large belief functions. (Key words: uncertainty reasoning in artificial intelligence, Dempster-Shafer theory, continuous belief functions, combination rules, algorithmic complexity)","Uncertainty reasoning in artificial intelligence, Dempster-Shafer theory, Continuous belief functions, Combination rules, Algorithmic complexity",Article,No,Yes,No,SD01,M-0957,Abstract available,Exclude,E06,Non-financial time-series forecasting / no stock-equity context,,,artificial intelligence,
doi:10.1016/j.infsof.2024.107422,A method of multidimensional software aging prediction based on ensemble learning: A case of Android OS,Yuge Nie and Yulei Chen and Yujia Jiang and Huayao Wu and Beibei Yin and Kai-Yuan Cai,2024,Information and Software Technology,10.1016/j.infsof.2024.107422,"Context: Software aging refers to the phenomenon of performance degradation, increasing failure rate, or system crash due to resource consumption and error accumulation in software systems running for a long time. It has become the key factor affecting software systems’ sustainability. Due to its complex formation reasons, precisely predicting the aging state in actual execution is hard but crucial for enabling proactive measures before a catastrophic situation. Machine learning (ML) has been employed on this issue. Objective: However, previous ML-based prediction methods are single-threaded in the whole process, posing challenges in delivering the desired performance facing diverse user scenarios. To alleviate this problem, we propose a multidimensional software aging prediction method based on ensemble learning (MSAP). Method: In the framework of MSAP, five dimensions, including datasets, labeling metrics, labeling thresholds, algorithms, and model decisions, are extracted and diversified according to aging characteristics and application situations. Results: Plenty of experiments have been conducted on Android devices from three distinct vendors. When subjected to identical workloads, MSAP demonstrates comparable performance to most unidimensional models. While under varied workloads, MSAP outperforms unidimensional models whose performance drops dramatically, demonstrating enhanced adaptability and predictive accuracy. Conclusion: MSAP shows exceptional stability while concurrently upholding outstanding prediction precision across a spectrum of user scenarios. It has better generalization characteristics and application prospects.","Software aging prediction, Machine learning, Ensemble learning, Android OS, S-ADA (Software as an autonomous, dependable and affordable system)",Article,No,Yes,No,SD01,M-0958,Abstract available,Exclude,E13,AI/ML forecasting present but direct stock/equity relevance not established,,prediction,ensemble learning; machine learning,
doi:10.1016/j.ins.2023.119833,DR-GAT: Dynamic routing graph attention network for stock recommendation,Zengyu Lei and Caiming Zhang and Yunyang Xu and Xuemei Li,2024,Information Sciences,10.1016/j.ins.2023.119833,"Investors are increasingly interested in using financial technology to guide investment decisions. The phenomenon of “stock linkage” or “leading-lag” is often observed between related stocks on the stock market. Based on this feature of the stock market, complex relationships between stocks influence investment decisions. Existing methods use static prior relational data (e.g., industry relations and Wiki relations) to build corporate relation graph, while learning relational features using the same graph for all stocks. This description and use of corporate relationships ignored the dynamic nature of association relationships in time and space, limiting the ability to learn latent relationships between stocks. To address these issues, we propose a Dynamic Routing Graph Attention Network (DR-GAT) for stock recommendation. We propose a novel similarity measurement method called stock price trend similarity. To track the evolution of intercorporate relationships over time, we dynamically construct relation graph attention networks using prior knowledge and stock price trend similarity. Moreover, a newly designed relation graph router (RGR) can route each stock to an optimal relationship graph based on its volatility. Extensive experiments demonstrate the superiority of our DR-GAT method. It outperforms state-of-the-art methods achieving an average return ratio of 152% and 162% on NASDAQ and NYSE, respectively.","Stock recommendation, Graph attention networks, Dynamic stock relation, Dynamic routing",Article,No,Yes,No,SD01; SD02,M-0959,Abstract available,Exclude,E12,Stock-market topic but no eligible price/return/direction/trend forecasting task,nasdaq; stock market; stock price,,attention,
